id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url,walk_score,first_review_date
CzLa5u99PglWXCebUtzhAQ,Shackelford's Grill and Wings,newamerican ,30.25328625,-97.71302952,2730 E Cesar Chavez St,78702,,1,2,https://www.yelp.com/biz/shackelfords-grill-and-wings-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,81,12/24/2017
i1y7wPxRsmZY974mgRH7aQ,Mi Lupita Taqueria,mexican ,30.11992029,-97.63470866,13921 FM 812,78617,,5,3,https://www.yelp.com/biz/mi-lupita-taqueria-del-valle?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,31,7/22/2017
7R5dH3JDYeA91hL0ybQCGw,Fat Sal's Deli - Austin,hotdog burgers sandwiches ,30.29092,-97.74152,2604 Guadalupe St,78705,$$,3.5,198,https://www.yelp.com/biz/fat-sals-deli-austin-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88,8/8/2014
EeYk9bxByqwW_ZI5tX-h0Q,Taquria El Laurel,tacos ,30.20363,-97.78589,,78745,$,3,1,https://www.yelp.com/biz/taquria-el-laurel-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60,"8/19/2017"
ndcva63bQ7YcUwXef7GMFQ,Indo Bowls,juicebars ,30.19538498,-98.10374451,,78620,,5,2,https://www.yelp.com/biz/indo-bowls-dripping-springs-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,32,8/17/2018
xTar2cfxnkDTr2A3d50JXw,Taquerias Arandinas,mexican breakfast_brunch ,30.240578,-97.726553,2110 E Riverside Dr,78741,$,3.5,129,https://www.yelp.com/biz/taquerias-arandinas-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,78,5/8/2007
H1yyjI2UiWD78WKKYwdiSw,Tacodeli,seafood breakfast_brunch tacos ,30.40744,-97.71322,12001 Burnet Rd,78758,$,4,878,https://www.yelp.com/biz/tacodeli-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,49,11/18/2006
30vl5ptGATzdn_w6CIvyDQ,TAQUERIA  ELITA,mexican ,30.2703094,-97.6973801,1140 Airport Blvd,78702,,3,2,https://www.yelp.com/biz/taqueria-elita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69,8/12/2014
G9kvBykvb5hPGBcbSvcbGg,Oli's Tacos,tacos ,30.45389064,-98.15129656,9418 TX-71,78669,$,5,6,https://www.yelp.com/biz/olis-tacos-spicewood?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,8,6/27/2017
NJAbhM3GD4n00_HInpNFnA,Jefes Mexican Restaurant,mexican ,30.3311827,-97.7230339,720 Lamar Pl,78752,$,4,36,https://www.yelp.com/biz/jefes-mexican-restaurant-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,75,6/23/2008
M9p6_yOTDZm5FTcZPVR-7g,Taqueria Las Rosas,mexican breakfast_brunch ,30.22454,-97.77049,4111 S 1st St,78745,$,4.5,11,https://www.yelp.com/biz/taqueria-las-rosas-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,70,5/29/2009
w0LynbNBkbovltRYmLIAww,Flores #2,breakfast_brunch ,30.20855173,-97.97477126,12024 W Hwy 290,78620,$,4.5,8,https://www.yelp.com/biz/flores-2-dripping-springs?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24,5/13/2016
nvrOGHRDucxeNkplIikM2A,Hecho En Mexico,mexican ,30.22848725,-97.86340084,6001 W William Cannon Dr,78749,$$,4,470,https://www.yelp.com/biz/hecho-en-mexico-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,26,1/6/2009
DGGf0xz99Y7GaVda0H1N6g,EL CHARRO Amigo,tex-mex ,30.21122667,-97.96896468,12002 Highway 290 W,78737,$,3.5,2,https://www.yelp.com/biz/el-charro-amigo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,26,3/25/2016
kfzMvPzY-lpq2v1ATqCFEg,La Sabrosa,unknown,30.1871491,-97.6067451,4529 Texas 71,78617,,5,1,https://www.yelp.com/biz/la-sabrosa-garfield?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,3,2/6/2014
cfJeiV4eWzImQTm5uOhczA,86 This!,streetvendors catering ,,,,,,4,1,https://www.yelp.com/biz/86-this-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,,10/29/2011
xCOrunGIqO-_X5xZEyendQ,El Chilito,mexican tex-mex ,30.26301896,-97.72441596,1623 E 7th St,78702,$,3.5,81,https://www.yelp.com/biz/el-chilito-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88,11/6/2014
YfLbmvoZeCEnsO5y7JZxvw,The Railhouse,bars tacos sandwiches ,29.987664,-97.874634,107 E Center St,78640,$$,4,32,https://www.yelp.com/biz/the-railhouse-kyle?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50,12/29/2017
w-XHd1cjxm3OzXqYw8lFrg,Ice Cream 2u,icecream ,30.36650085,-97.97593689,,78734,,5,2,https://www.yelp.com/biz/ice-cream-2u-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,21,6/9/2017
l0uED9EkMpje2zvSnNNmOg,Pollo Regio,mexican chickenshop ,30.36272,-97.71852,1725 Ohlen Rd,78757,$,4.5,137,https://www.yelp.com/biz/pollo-regio-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,81,2/20/2008
eZE0FdYB9rUvbuPS4fNyYA,Arturo's Underground Cafe,breakfast_brunch mexican coffee ,30.2797094,-97.74192,314 W 17th St,78701,$,4.5,509,https://www.yelp.com/biz/arturos-underground-cafe-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82,2/18/2007
_QiTzo0OFwhq4pYKvTujBA,Ooh Wee Chicken,chicken_wings ,30.31958912,-97.7045066,1071 Clayton Ln,78723,,3,2,https://www.yelp.com/biz/ooh-wee-chicken-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63,3/24/2015
wdWfBZZq-Hs3k1GhobqR-w,Taquerias Brianas,unknown,29.99963811,-97.82039273,3101-3161 Goforth Rd,78640,$,4.5,4,https://www.yelp.com/biz/taquerias-brianas-kyle?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,26,2/18/2013
CgZfMVFv0ilEDZbH06apyA,Tacodeli,catering breakfast_brunch tacos ,30.31047739,-97.7400862,4200 N Lamar Blvd,78756,$,4.5,630,https://www.yelp.com/biz/tacodeli-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,85,5/11/2010
LHE1vvHi5mJispCmwFwucg,Colombian Cuisine,colombian ,30.512327,-97.68074,500 N Mays St,78664,,4,2,https://www.yelp.com/biz/colombian-cuisine-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,65,10/24/2012
VV0Vx8HUXdZwuQ7dLBnyag,Cabo Bob's Burritos,mexican ,30.22098092,-97.75692844,500 E Ben White Blvd,78704,$,4.5,676,https://www.yelp.com/biz/cabo-bobs-burritos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50,8/25/2008
tssopvruqE6ALb2gMdN-IQ,Little D.F,mexican foodstands breakfast_brunch ,30.35752,-98.06896,21601 Hwy 71,78669,,5,10,https://www.yelp.com/biz/little-d-f-spicewood?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,13,7/21/2018
NL_Tg1VV5d9iztDqBrw5jQ,Jessica's Original Cheesesteak,streetvendors sandwiches ,30.26719666,-97.74478912,406 Colorado St,78701,$$,2.5,14,https://www.yelp.com/biz/jessicas-original-cheesesteak-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,99,8/16/2012
YUZsp7AHjY6grrTRzMpcbA,Krab Kingz,seafood ,31.09090456,-97.75418278,4001 Ft Hood St,76542,$$,4.5,45,https://www.yelp.com/biz/krab-kingz-killeen-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,32,5/29/2015
o4eFFFuEeAPoZb9FjlqkQw,Karam's Tamale Company,mexican breakfast_brunch ,30.1854118,-97.79175649,7800 S 1st St,78745,,4.5,14,https://www.yelp.com/biz/karams-tamale-company-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,38,10/5/2017
8dCblabf-3Ns_tysB1o2Kg,Smokin' It Up BBQ,bbq ,30.52801,-97.62505,5430 US-79,78665,$$,4.5,6,https://www.yelp.com/biz/smokin-it-up-bbq-round-rock-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,28,3/18/2018
5z8ztSZ1vKgxMB20XLqcQQ,Exxon Taco Stop,unknown,30.25162,-97.558,16419 Farm To Market 969,78653,$,4,2,https://www.yelp.com/biz/exxon-taco-stop-manor?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,9,10/10/2016
IOnOiKZZRq-ZzGgE8gfvgA,Just Like Mama's,catering ,30.4203652,-97.6274553,1609 Butter Cup Rd,78660,,5,9,https://www.yelp.com/biz/just-like-mamas-pflugerville?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,16,6/5/2014
GwF9MLWb34ttSRQdgEypEQ,Mr Natural,vegetarian vegan mexican ,30.24726,-97.77752,2414 S Lamar Blvd,78704,$,3.5,237,https://www.yelp.com/biz/mr-natural-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,78,8/12/2006
AK7iJ4gksCE7hzkN2oBjTg,Taqueria Arandas,mexican ,30.2166,-97.7989,2038 W Stassney Ln,78745,$,4,106,https://www.yelp.com/biz/taqueria-arandas-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63,1/15/2007
4l2Ucspg8KBCcPxrdMmSMQ,Jack Hates Coffee,coffee ,30.518397,-97.670728,,78681,$,4.5,26,https://www.yelp.com/biz/jack-hates-coffee-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60,11/26/2011
knOY5Nt5GlmIxAadPlirvQ,ñoños tacos,mexican breakfast_brunch ,30.34803497,-97.70328116,102 W Powell Ln,78753,$,4.5,89,https://www.yelp.com/biz/%C3%B1o%C3%B1os-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60,12/10/2014
pSUtTbKLtV8YhmJlmo66mA,Shake Shack,burgers hotdog icecream ,30.25586609,-97.76175847,1100 S Lamar,78704,$$,3.5,578,https://www.yelp.com/biz/shake-shack-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79,5/3/2015
OSZR5yAp3VJI4FbMjBD-Yw,Kesos Tacos,tacos tex-mex seafood ,30.21861,-97.76579,4329 S Congress Ave,78745,,1.5,7,https://www.yelp.com/biz/kesos-tacos-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,66,10/12/2017
KkLwHtyqyqEzXNHd4X_q3g,Hey Cupcake,cupcakes catering desserts ,30.2641,-97.76237,1720 Barton Springs Rd,78704,$,3.5,18,https://www.yelp.com/biz/hey-cupcake-austin-16?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69,4/6/2015
TBxzdafdD_QaFuXCofWwuA,Baker's Brisket,unknown,30.46996769,-97.97731931,7500 Lohman Ford Rd,78645,,5,3,https://www.yelp.com/biz/bakers-brisket-lago-vista-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,33,12/25/2017
VzfFVg9-MJlN_L_owFRR0Q,Texas Born Texas Proud,unknown,30.54408657,-97.55857044,,78634,,5,1,https://www.yelp.com/biz/texas-born-texas-proud-hutto?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,28,12/5/2017
oQ93DXLngKHwZ_CNTroioQ,Urban Sips + Sweets,shavedice ,30.50261086,-97.58314837,5000 Gattis School Rd,78634,$,5,25,https://www.yelp.com/biz/urban-sips-sweets-hutto-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,28,6/7/2017
936JLLXsTk58KaUn1BOMyw,Chupacabra Cantina Y Tacqueria,bars mexican ,30.267735,-97.739205,400 E 6th St,78701,$$,3.5,408,https://www.yelp.com/biz/chupacabra-cantina-y-tacqueria-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94,9/29/2009
N-H4s-HQTxD_0-5boCD2NA,Tacos Nine,mexican ,29.94235062,-98.09368137,200 Fm 32,78666,$,4.5,8,https://www.yelp.com/biz/tacos-nine-san-marcos?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,8,8/31/2017
iKW5ub8y0G9bbYuMu3brqA,Urban Cowboy Southern Fusion,catering ,30.1364395,-97.08191,1490 FM 2104,78957,$$,4.5,32,https://www.yelp.com/biz/urban-cowboy-southern-fusion-smithville?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,0,9/22/2014
pPaRvDa9OC9h12ugJuKFWQ,One Taco,mexican ,30.26987349,-97.74818634,520 W 6th St,78701,$,3.5,126,https://www.yelp.com/biz/one-taco-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,97,11/23/2009
gvpoFnaCq2J7TBXV7yFIkQ,Velvet Taco,tacos newamerican ,30.40101,-97.72247,11501 Rock Rose,78758,$,4,399,https://www.yelp.com/biz/velvet-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63,3/21/2017
pd3ZfgzgN6ssR1H8Opq3uw,Bola Pizza Catering,catering ,30.2175453,-97.8558357,,78749,,4.5,34,https://www.yelp.com/biz/bola-pizza-catering-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,11,10/6/2010
5WzAkhu3JY7Eue1oyJFogg,El Taquito,mexican ,30.243582,-97.730586,1713 E Riverside Dr,78741,$,4,375,https://www.yelp.com/biz/el-taquito-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,76,9/26/2007
DmYyOKV_3A8PbMlTsNGo2w,Kababeque,indpak mediterranean ,30.56567,-97.68949,4401 N IH35,78664,$,4,74,https://www.yelp.com/biz/kababeque-round-rock-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,55,4/30/2014
pUTf0e8hKlMtXNLKgBIw1g,Veracruz All Natural,mexican ,30.480488,-97.684786,2711 La Frontera Blvd,78681,$,4,295,https://www.yelp.com/biz/veracruz-all-natural-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,45,4/21/2016
QE2WUvdPySHBQ7Xu41dDPA,Las Cazuelas Mexican Restaurant,mexican ,30.25749397,-97.72654724,1701 E Cesar Chavez St,78702,$,3.5,322,https://www.yelp.com/biz/las-cazuelas-mexican-restaurant-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87,11/25/2006
irE73-NU8kJ35AvY-R9zig,Tamale House East,mexican breakfast_brunch tex-mex ,30.26152963,-97.72440045,1707 E 6th St,78702,$,4,336,https://www.yelp.com/biz/tamale-house-east-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,85,3/22/2012
ikCYmn5LWlXX7oCUbaLtow,El Naranjo,mexican ,30.25949,-97.73819,85 Rainey St,78701,$$$,3.5,377,https://www.yelp.com/biz/el-naranjo-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82,3/31/2010
5nresESo5UbMEIs16v6c8Q,Rock N Dilly's,shavedice icecream ,29.69574159,-98.08685984,857 S State Hwy 46,78130,$,4.5,31,https://www.yelp.com/biz/rock-n-dillys-new-braunfels?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,38,2/26/2017
CibLRpCBVfEzzDFbOQIxzw,Flores Mexican Restaurant,mexican breakfast_brunch cocktailbars ,30.22305276,-97.84281624,4625 W William Cannon Dr,78749,$$,3,163,https://www.yelp.com/biz/flores-mexican-restaurant-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,57,2/13/2015
3lWOMnrqO53ZJcsX6wVFYA,Freebirds World Burrito,tex-mex mexican ,30.23666608,-97.79389188,4032 S Lamar Blvd,78704,$,3.5,118,https://www.yelp.com/biz/freebirds-world-burrito-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60,12/23/2008
q-9jaNRUJjXY_fy6u_a_nQ,La Mexicana Bakery,bakeries mexican desserts ,30.24584198,-97.75711823,1924 S 1st St,78704,$,3.5,291,https://www.yelp.com/biz/la-mexicana-bakery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88,11/21/2005
gjzec9GIaHpHh_Eug6T0XA,Taqueria Jaguar's,mexican ,30.53337293,-97.6057899,5430 US Hwy 79,78665,$,4.5,27,https://www.yelp.com/biz/taqueria-jaguars-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,37,7/14/2015
zDVjN3dC9EfQno21m3O8Pg,Stiles Switch BBQ & Brew,bbq ,30.33452,-97.72169,6610 N Lamar Blvd,78757,$$,4,1328,https://www.yelp.com/biz/stiles-switch-bbq-and-brew-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,76,12/17/2011
C1uxTwf3WCNpOf9CXmFJjA,Takeria DF,tacos ,29.99554045,-97.81547628,503 High Rd,78702,,4,1,https://www.yelp.com/biz/takeria-df-kyle-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24,1/18/2018
IlCz0IzhOaz89M_ZzUcJbg,R Gee Texas,unknown,30.49643,-97.59437,4257 Gattis School Rd,78664,$,5,5,https://www.yelp.com/biz/r-gee-texas-round-rock?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,24,8/16/2017
WnP9a3Lj_wszdSyJuhernA,Dos Batos - Woodfired Tacos,mexican ,30.35692,-97.73525,2525 W Anderson Ln,78757,$,4,452,https://www.yelp.com/biz/dos-batos-woodfired-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,74,3/5/2010
u3CxEDpZKI3zj7u-wSFXMw,Slowpokes Brisket Shack,bbq ,30.1403484,-97.8265906,737 FM 1626,78652,$$,4,61,https://www.yelp.com/biz/slowpokes-brisket-shack-manchaca?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,40,11/12/2015
z4fQL2IHUR4ENonH7A_9tQ,Fonda San Miguel,mexican breakfast_brunch salad ,30.32545,-97.7435,2330 W North Loop Blvd,78756,$$$,4,734,https://www.yelp.com/biz/fonda-san-miguel-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,75,3/30/2006
ufkcr73GF5Kkwm-MD0wf8Q,Gold Epicure,unknown,29.88084,-97.67498,,78644,,5,1,https://www.yelp.com/biz/gold-epicure-lockhart-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,67,8/13/2017
cmese_vqiP8Ps7bjWGn7JA,Torchy's Tacos,breakfast_brunch tacos ,30.45299723,-97.82772847,11521 RR 620 N,78726,$,4,518,https://www.yelp.com/biz/torchys-tacos-austin-12?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,48,9/30/2011
adBew6KkMCHHKm2GikOOHw,Sneaux'd,shavedice ,30.47764957,-97.83438921,1580 Cypress Creek Rd,78613,,5,1,https://www.yelp.com/biz/sneauxd-cedar-park?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,61,8/5/2017
fAw1VGWzFWGUVQRWWUZLwQ,Licha's Cantina,bars mexican gluten_free ,30.264108,-97.728966,1306 E 6th St,78702,$$,4,468,https://www.yelp.com/biz/lichas-cantina-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90,2/21/2014
